"","Mun_Code","rain_total","wind_max","track_min_dist","blue_ss_frac","blue_ls_frac","red_ls_frac","orange_ls_frac","yellow_ss_frac","red_ss_frac","orange_ss_frac","yellow_ls_frac","roof_strong_wall_strong","roof_strong_wall_light","roof_strong_wall_salv","roof_light_wall_strong","roof_light_wall_light","roof_light_wall_salv","roof_salv_wall_strong","roof_salv_wall_light","roof_salv_wall_salv","Municipality","region","island_groups","wind_blue_ss","wind_yellow_ss","wind_orange_ss","wind_red_ss","rain_blue_ls","rain_yellow_ls","rain_orange_ls","rain_red_ls","Cluster"
"78","PH015507000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,76.2008416775504,17.7768103323175,0.159628500943259,0.261210274270788,4.96299521114497,0.0290233638078653,0,0.043535045711798,0.0580467276157306,"Balungao","Ilocos Region","Luzon",0,0,0,0,0,0,0,0,5
"79","PH036902000",287.239285714286,51.2559064897042,1.07521135694684,0,0.06,0.06,0,0,0,0,0,90.9016893954814,3.69088811995386,0.142479136983513,0.576701268742791,4.22009634303548,0.0610624872786484,0.047493045661171,0.0882013705136033,0.189972182644684,"Bamban","Central Luzon","Luzon",0,0,0,0,17.2343571428572,0,0,17.2343571428572,5
"80","PH025004000",287.239285714286,51.2559064897042,1.07521135694684,0.07,0.53,0.51,0.02,0,0,0,0.07,77.6974080771549,18.0907172995781,0.0904159132007233,0.135623869801085,3.25497287522604,0.037673297166968,0.0075346594333936,0.0150693188667872,0.0075346594333936,"Bambang","Cagayan Valley","Luzon",3.58791345427929,0,0,0,152.236821428572,20.10675,5.74478571428572,146.492035714286,5
"81","PH063006000",287.239285714286,51.2559064897042,1.07521135694684,0,0.03,0.04,0,0,0,0,0,44.7807933194154,44.6894572025052,0.260960334029228,0.313152400835073,9.04227557411273,0.0652400835073069,0.0130480167014613,0.0782881002087682,0.169624217118998,"Banate","Western Visayas","Visayas",0,0,0,0,8.61717857142858,0,0,11.4895714285714,1
"82","PH060403000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,55.1444336254463,21.2485123877529,0.400302931948502,4.92264416315049,17.8729849615926,0.216379963215406,0.0108189981607703,0.0324569944823109,0.0108189981607703,"Banga","Western Visayas","Visayas",0,0,0,0,0,0,0,0,1
"83","PH013306000",287.239285714286,51.2559064897042,1.07521135694684,10.8,2.4,0,0,2.4,10.64,0.2,0.02,79.8767697954903,16.7540639748296,0.498164656528579,0.10487676979549,1.92711064499213,0.0131095962244362,0,0.0131095962244362,0.0393287886733088,"Bangar","Ilocos Region","Luzon",553.563790088805,123.01417557529,10.2511812979408,545.362845050453,689.374285714286,5.74478571428572,0,0,5
"84","PH015508000",287.239285714286,51.2559064897042,1.07521135694684,3.62,0.97,0,0.01,0.96,3.52,0.1,0,64.9325153374233,23.0265848670757,0.384458077709611,0.417177914110429,10.4703476482618,0.106339468302658,0.0408997955010225,0.0490797546012269,0.220858895705521,"Bani","Ilocos Region","Luzon",185.546381492729,49.205670230116,5.12559064897042,180.420790843759,278.622107142857,0,2.87239285714286,0,5
"85","PH175202000",287.239285714286,51.2559064897042,1.07521135694684,2.26,1.11,0.3,0,0.81,2.2,0.04,0.02,56.6491688538933,21.5988626421697,0.207786526684164,1.22484689413823,19.7725284339458,0.131233595800525,0.0218722659667541,0.0546806649168853,0.0874890638670166,"Bansud","MIMAROPA Region","Luzon",115.838348666731,41.5172842566604,2.05023625958817,112.762994277349,318.835607142857,5.74478571428572,0,86.1717857142858,5
"86","PH072209000",287.239285714286,51.2559064897042,1.07521135694684,0.31,0.36,0,0,0.36,0.27,0.04,0,51.0842323199303,33.3714721586575,1.42203334423014,0.4631143075079,9.9433366023755,0.80636373542552,0.17979731938542,0.5720823798627,1.72714394682358,"Bantayan","Central Visayas","Visayas",15.8893310118083,18.4521263362935,2.05023625958817,13.8390947522201,103.406142857143,0,0,0,4
"87","PH175902000",287.239285714286,51.2559064897042,1.07521135694684,0,9.77,5.08,0,4.7,0,0,0,63.2135306553911,16.4200140944327,0,3.87596899224806,16.2085976039464,0,0,0,0.211416490486258,"Banton","MIMAROPA Region","Luzon",0,240.90276050161,0,0,2806.32782142857,0,0,1459.17557142857,3
"88","PH045803000",287.239285714286,51.2559064897042,1.07521135694684,0.06,0.11,0.11,0,0,0,0,0.06,88.8051402446559,9.14370443593229,0.0926726800939083,0.648708760657358,0.617817867292722,0.0123563573458544,0,0.0370690720375633,0.0247127146917088,"Baras","CALABARZON","Luzon",3.07535438938225,0,0,0,31.5963214285715,17.2343571428572,0,31.5963214285715,5
"89","PH052002000",287.239285714286,51.2559064897042,1.07521135694684,1.26,5.76,1.44,0,4.32,1.26,0,0,51.107934238742,10.650464617584,0.250178699070765,5.61115082201573,31.4867762687634,0.321658327376698,0.0357398141529664,0.0714796283059328,0.178699070764832,"Baras","Bicol Region","Luzon",64.5824421770273,221.425516035522,0,64.5824421770273,1654.49828571429,0,0,413.624571428572,3
"90","PH060602000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,47.839676411105,39.3086964515536,0.128700128700129,0.753815039529325,11.5094686523258,0.0183857326714469,0,0,0.0183857326714469,"Barbaza","Western Visayas","Visayas",0,0,0,0,0,0,0,0,1
"91","PH056202000",287.239285714286,51.2559064897042,1.07521135694684,12.9,1.93,0,0,1.93,12.92,0,0,58.8554720133668,8.64661654135338,0,8.79281537176274,23.3709273182957,0.0835421888053467,0.0208855472013366,0.0417710944026733,0.0208855472013366,"Barcelona","Bicol Region","Luzon",661.201193717184,98.9238995251291,0,662.226311846978,554.371821428572,0,0,0,3
"92","PH072210000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,43.5359397920786,46.986414949933,0.969449582243766,0.25511831111678,7.18795841571529,0.382677466675171,0.0063779577779195,0.102047324446712,0.191338733337585,"Barili","Central Visayas","Visayas",0,0,0,0,0,0,0,0,1
"93","PH063007000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,50.4985337243402,38.1231671554252,0.167574361122748,0.377042312526183,10.0293255131965,0.0167574361122748,0.0251361541684122,0.0502723083368244,0.0335148722245496,"Barotac Nuevo","Western Visayas","Visayas",0,0,0,0,0,0,0,0,1
"94","PH063008000",287.239285714286,51.2559064897042,1.07521135694684,0,0.26,0.26,0,0,0,0,0,39.0213073311665,52.1758757674251,0.659082701336222,0.144456482484652,6.96099674972914,0.0993138317081979,0.0180570603105814,0.171542072950524,0.189599133261105,"Barotac Viejo","Western Visayas","Visayas",0,0,0,0,74.6822142857144,0,0,74.6822142857144,1
"95","PH083706000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,65.8611151550444,23.7443587130587,0.232930557577522,1.1937691075848,7.36642888338914,0.0873489590915708,0.232930557577522,0.305721356820498,0.786140631824137,"Barugo","Eastern Visayas","Visayas",0,0,0,0,0,0,0,0,5
"96","PH086002000",287.239285714286,51.2559064897042,1.07521135694684,0,0.09,0.06,0,0.03,0,0,0,28.0678127228076,56.8882199160263,1.37843618791096,0.522855105759328,11.4948902796483,0.522855105759328,0.0475322823417571,0.253505505822705,0.32480392933534,"Basey","Eastern Visayas","Visayas",0,1.53767719469113,0,0,25.8515357142857,0,0,17.2343571428572,1
"97","PH168501000",287.239285714286,51.2559064897042,1.07521135694684,0.09,3.07,0.28,0,2.79,0.09,0,0,34.0212480156307,47.8690926853096,0.170961045304677,0.329710587373306,16.5954328977897,0.476248626205886,0.0122115032360483,0.0488460129441934,0.122115032360484,"Basilisa","Caraga","Mindanao",4.61303158407338,143.003979106275,0,4.61303158407338,881.824607142858,0,0,80.4270000000001,1
"98","PH015509000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,77.7487291212781,15.9331880900508,0.145243282498184,0.827886710239651,4.28467683369644,0.0145243282498184,0,0,0.130718954248366,"Basista","Ilocos Region","Luzon",0,0,0,0,0,0,0,0,5
"99","PH051601000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,53.4699272967614,8.61423220973783,0.0991407799074686,8.12954395241243,29.0262172284644,0.242344128662701,0.0110156422119409,0.0220312844238819,0.0220312844238819,"Basud","Bicol Region","Luzon",0,0,0,0,0,0,0,0,5
"100","PH063009000",287.239285714286,51.2559064897042,1.07521135694684,0,0.1,0.1,0,0,0,0,0,42.7571456348435,42.2321602177717,0.758312269103636,0.311102469375851,11.9774450709703,0.213882947695897,0.0388878086719813,0.0777756173439626,0.544429321407739,"Batad","Western Visayas","Visayas",0,0,0,0,28.7239285714286,0,0,28.7239285714286,1
"101","PH060404000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,47.1686215159541,19.119687224114,0.176567032412662,5.49880186656577,27.2291587842099,0.277462479505612,0.0504477235464749,0.163955101526044,0.2017908941859,"Batan","Western Visayas","Visayas",0,0,0,0,0,0,0,0,1
"102","PH041005000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,87.2080545803802,9.14353845134795,0.0940584222030867,0.247731337351792,2.58859376034974,0.0198714976485394,0.0158971981188315,0.119228985891237,0.0861098231436709,"","CALABARZON","Luzon",0,0,0,0,0,0,0,0,5
"103","PH051703000",287.239285714286,51.2559064897042,1.07521135694684,0.03,0.97,0,0,0.97,0,0,0.03,42.3251028806584,7.04732510288066,0.0102880658436214,9.52674897119342,40.843621399177,0.0411522633744856,0.0205761316872428,0,0.0102880658436214,"Bato","Bicol Region","Luzon",1.53767719469113,49.7182292950131,0,0,278.622107142857,8.61717857142858,0,0,3
"104","PH052003000",287.239285714286,51.2559064897042,1.07521135694684,2.5,6.14,1.14,0,5,2.5,0,0,55.4793004206332,18.7292450741643,0.420633163604162,4.25060881115785,19.2162940004428,0.420633163604162,0.0664157626743413,0.0885543502324551,0.221385875581138,"Bato","Bicol Region","Luzon",128.139766224261,256.279532448521,0,128.139766224261,1763.64921428572,0,0,327.452785714286,3
"105","PH083707000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,42.8789479863802,44.5931666079605,0.305271809322531,0.692732182693437,10.4731713044499,0.211342021838676,0,0.105671010919338,0.0939297874838558,"Bato","Eastern Visayas","Visayas",0,0,0,0,0,0,0,0,1
"106","PH054104000",287.239285714286,51.2559064897042,1.07521135694684,1.32,3.52,0,0,3.52,1.32,0,0,23.7524393643713,5.07387789238918,0,7.52718148870923,63.0889322553666,0.195149149707276,0.0278784499581823,0,0,"Batuan","Bicol Region","Luzon",67.6577965664095,180.420790843759,0,67.6577965664095,1011.08228571429,0,0,0,3
"107","PH041006000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,91.6555506150882,6.63998814287832,0.138333086309965,0.138333086309965,1.22029543994862,0.0247023368410651,0.004940467368213,0.0197618694728521,0.0197618694728521,"Bauan","CALABARZON","Luzon",0,0,0,0,0,0,0,0,5
"108","PH013307000",287.239285714286,51.2559064897042,1.07521135694684,23.3,2.79,0.02,0,2.76,23.29,0,0.02,79.7068227061591,16.4203414369307,0.92899800928998,0.223200820413826,1.46588646920432,0.0603245460577909,0.0241298184231163,0.0844543644809072,0.108584182904024,"Bauang","Ilocos Region","Luzon",1194.26262121011,141.466301911584,0,1193.75006214521,801.397607142858,5.74478571428572,0,5.74478571428572,2
"109","PH144402000",287.239285714286,51.2559064897042,1.07521135694684,0.15,3.01,3,0.01,0,0,0,0.15,85.0957290132548,10.5743740795287,0.0736377025036818,0.0294550810014727,0.412371134020619,0.0441826215022091,0,0,0.0147275405007363,"Bauko","Cordillera Administrative Region","Luzon",7.68838597345563,0,0,0,864.590250000001,43.0858928571429,2.87239285714286,861.717857142858,5
"110","PH015510000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,75.67055393586,20.0145772594752,0.145772594752187,0.379008746355685,2.4198250728863,0.0728862973760933,0.0437317784256559,0.160349854227405,0.0437317784256559,"Bautista","Ilocos Region","Luzon",0,0,0,0,0,0,0,0,5
"111","PH043402000",287.239285714286,51.2559064897042,1.07521135694684,0,0.04,0.04,0,0,0,0,0,83.572429438847,13.1247080803363,0.493761259758457,0.313605124441182,1.74818175752319,0.0333622472809768,0.0266897978247814,0.280242877160206,0.140121438580103,"Bay","CALABARZON","Luzon",0,0,0,0,11.4895714285714,0,0,11.4895714285714,5
"112","PH015511000",287.239285714286,51.2559064897042,1.07521135694684,0,0.3,0,0,0.3,0,0,0,73.1682930731083,20.1167813149896,0.379939209726444,0.539913613821788,4.66725323948168,0.0359942409214525,0.0799872020476723,0.0479923212286034,0.131978883378659,"Bayambang","Ilocos Region","Luzon",0,15.3767719469113,0,0,86.1717857142858,0,0,0,5
"113","PH025005000",287.239285714286,51.2559064897042,1.07521135694684,0.01,0.18,0.18,0,0,0,0,0.01,83.3223640910886,14.5847044886139,0.434381992891931,0.0723969988153218,1.17809661708569,0.0723969988153218,0.0131630906936948,0.0131630906936948,0.0921416348558641,"Bayombong","Cagayan Valley","Luzon",0.512559064897042,0,0,0,51.7030714285715,2.87239285714286,0,51.7030714285715,5
"114","PH060603000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,65.0934119960669,19.2068174369059,0.0327761389708292,1.37659783677483,13.8315306456899,0.0327761389708292,0,0.0327761389708292,0,"Belison","Western Visayas","Visayas",0,0,0,0,0,0,0,0,5
"115","PH071248000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,52.7123483226267,17.0949321912919,0.374732334047109,1.71306209850107,26.8558172733762,0.356887937187723,0.0356887937187723,0.0713775874375446,0.142755174875089,"Bien Unido","Central Visayas","Visayas",0,0,0,0,0,0,0,0,1
"116","PH087802000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,49.6732026143791,40.4444444444444,1.17647058823529,0.235294117647059,7.58169934640523,0.313725490196078,0.0261437908496732,0.0522875816993464,0.235294117647059,"Biliran","Eastern Visayas","Visayas",0,0,0,0,0,0,0,0,1
"117","PH015512000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,83.8561833267483,11.2682734097195,0.434610825760569,0.252864480442513,3.35835638087712,0.0474120900829711,0.0079020150138285,0.015804030027657,0.181746345318056,"Binalonan","Ilocos Region","Luzon",0,0,0,0,0,0,0,0,5
"118","PH045804000",287.239285714286,51.2559064897042,1.07521135694684,0.01,0.28,0.28,0,0,0,0,0.01,87.4501753229239,10.069829472233,0.194803248718794,0.208289627476249,1.45203344621932,0.0119878922288488,0.0074924326430305,0.0599394611442443,0.148350166332005,"Binangonan","CALABARZON","Luzon",0.512559064897042,0,0,0,80.4270000000001,2.87239285714286,0,80.4270000000001,5
"119","PH063010000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,39.0492855059784,58.6468358121901,0.670749489647127,0,1.19568387284923,0.0291630212890055,0,0,0.0874890638670166,"Bingawan","Western Visayas","Visayas",0,0,0,0,0,0,0,0,1
"120","PH015513000",287.239285714286,51.2559064897042,1.07521135694684,44.5,0.88,0,0,0.88,41.76,2.79,0,70.6657877389585,17.8587123709075,0.703142166556801,1.14809931883103,8.80575697648868,0.170292243462975,0.0439463854098,0.049439683586025,0.225225225225225,"Binmaley","Ilocos Region","Luzon",2280.88783879184,45.1051977109397,143.003979106275,2140.44665501005,252.770571428572,0,0,0,2
"121","PH133902000",287.239285714286,51.2559064897042,1.07521135694684,75.8,0,0,0,0,75.88,0,0,100,0,0,0,0,0,0,0,0,"","National Capital Region","Luzon",3885.19771191958,0,0,3889.29818443875,0,0,0,0,2
"122","PH084802000",287.239285714286,51.2559064897042,1.07521135694684,1.13,0.97,0.01,0,0.97,1.13,0,0,28.5587975243148,2.16622458001768,0.26525198938992,12.9973474801061,54.7303271441203,0.530503978779841,0,0.04420866489832,0.26525198938992,"Biri","Eastern Visayas","Visayas",57.9191743333657,49.7182292950131,0,57.9191743333657,278.622107142857,0,0,2.87239285714286,3
"123","PH174001000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,66.8036674043629,21.0875750869428,0.173885551691432,0.972178311729371,10.3145747707872,0.110654441985457,0.0316155548529876,0.0474233322794815,0.0790388871324691,"Boac","MIMAROPA Region","Luzon",0,0,0,0,0,0,0,0,5
"124","PH084803000",287.239285714286,51.2559064897042,1.07521135694684,16.7,1.11,0,0,1.11,16.71,0,0,31.7625077849284,18.8499065808595,1.22482873157567,3.57068714967822,43.1181233132655,0.560514843263442,0.0622794270292713,0.0830392360390284,0.332156944156114,"Bobon","Eastern Visayas","Visayas",855.97363837806,56.8940562035717,0,856.486197442957,318.835607142857,0,0,0,3
"125","PH031404000",287.239285714286,51.2559064897042,1.07521135694684,0.01,0.03,0,0,0.03,0.01,0,0,91.4626659504259,6.60348399969304,0.138132146420075,0.153480162688972,1.09354615915893,0.0230220244033458,0.0268590284705701,0.145806154554524,0.172665183025094,"Bocaue","Central Luzon","Luzon",0.512559064897042,1.53767719469113,0,0.512559064897042,8.61717857142858,0,0,0,5
"126","PH141104000",287.239285714286,51.2559064897042,1.07521135694684,0,1.93,1.93,0,0,0,0,0,87.0170553428472,12.6348764357814,0,0.0348068221371388,0.31326139923425,0,0,0,0,"Bokod","Cordillera Administrative Region","Luzon",0,0,0,0,554.371821428572,0,0,554.371821428572,5
"127","PH015514000",287.239285714286,51.2559064897042,1.07521135694684,1.92,3.09,0,0,3.09,1.91,0.01,0,64.7179137549003,24.572467473439,1.47150730072155,0.397704675870689,6.56780864723595,0.289756263848645,0.0454519629566501,0.136355888869951,0.505653087892733,"Bolinao","Ilocos Region","Luzon",98.4113404602321,158.380751053186,0.512559064897042,97.898781395335,887.569392857144,0,0,0,3
"128","PH051704000",287.239285714286,51.2559064897042,1.07521135694684,0,5.11,0,0,5.11,0,0,0,54.083115373438,10.5492589363557,0.0290613193839,5.08573089218251,29.0613193839,0.0871839581517,0.0290613193839,0.0290613193839,0,"Bombon","Bicol Region","Luzon",0,261.917682162388,0,0,1467.79275,0,0,0,3
"129","PH034902000",287.239285714286,51.2559064897042,1.07521135694684,0,0.29,0.29,0,0,0,0,0,80.9163911195087,11.5324920709899,0.188946622579121,0.870504082596666,5.98555907956002,0.0269923746541602,0.0134961873270801,0.0337404683177002,0.0472366556447803,"Bongabon","Central Luzon","Luzon",0,0,0,0,83.2993928571429,0,0,83.2993928571429,5
"130","PH175203000",287.239285714286,51.2559064897042,1.07521135694684,16,1.46,0.31,0,1.16,16.05,0,0.01,50.322188449848,16.6626139817629,0.109422492401216,1.70212765957447,30.5288753799392,0.261398176291793,0,0.0182370820668693,0.127659574468085,"Bongabong","MIMAROPA Region","Luzon",820.094503835267,59.4568515280569,0,822.657299159752,419.369357142858,2.87239285714286,0,89.0441785714287,3
"131","PH086402000",287.239285714286,51.2559064897042,1.07521135694684,4.27,1.92,0.05,0,1.88,4.22,0,0.05,57.7028258887876,35.6578547553935,0.379823761774537,0.440595563658462,5.28714676390155,0,0.0303859009419629,0.0303859009419629,0.0303859009419629,"Bontoc","Eastern Visayas","Visayas",218.862720711037,96.3611042006439,0,216.299925386552,551.499428571429,14.3619642857143,0,14.3619642857143,1
"132","PH072213000",287.239285714286,51.2559064897042,1.07521135694684,0.03,0,0,0,0,0,0,0.03,49.9819298879653,43.8260450548127,1.16853391157692,0.0361402240693892,3.4574147693049,0.144560896277557,0,0.0602337067823153,0.192747861703409,"Borbon","Central Visayas","Visayas",1.53767719469113,0,0,0,0,8.61717857142858,0,0,1
"133","PH037101000",287.239285714286,51.2559064897042,1.07521135694684,6.42,2.66,1.21,0,1.45,6.39,0.02,0.02,72.6792397446247,6.51647464592353,0.271519776913481,0.792544213693403,18.8596169369634,0.352241872752623,0.0440302340940779,0.0220151170470389,0.227489542819403,"Botolan","Central Luzon","Luzon",329.062919663901,74.3210644100711,1.02511812979408,327.52524246921,764.056500000001,5.74478571428572,0,347.559535714286,3
"134","PH045605000",287.239285714286,51.2559064897042,1.07521135694684,2.7,2,0.19,0,1.82,2.61,0,0.09,34.7349718685224,23.304708320995,0.444181225940183,1.95439739413681,37.5777317145395,0.488599348534202,0,0.0592241634586911,0.177672490376073,"Buenavista","CALABARZON","Luzon",138.390947522201,93.2857498112617,0,133.777915938128,574.478571428572,25.8515357142857,0,54.5754642857143,3
